1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.000000000000000000e+00,3.389268465930017626e-02
1.000000000000000000e+00,1.600000000000000000e+01,1.001150062343119096e-01
1.000000000000000000e+00,3.200000000000000000e+01,2.361584966856922208e-01
1.000000000000000000e+00,6.400000000000000000e+01,4.921966290319659820e-01
1.000000000000000000e+00,1.280000000000000000e+02,9.664667857001469908e-01
2.000000000000000000e+00,4.000000000000000000e+00,4.989551532589289132e-04
2.000000000000000000e+00,8.000000000000000000e+00,3.501017376938557468e-02
2.000000000000000000e+00,1.600000000000000000e+01,1.033701974515890826e-01
2.000000000000000000e+00,3.200000000000000000e+01,2.397913212981992170e-01
2.000000000000000000e+00,6.400000000000000000e+01,5.004410924833826435e-01
2.000000000000000000e+00,1.280000000000000000e+02,9.808910487675785994e-01
3.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00
3.000000000000000000e+00,6.400000000000000000e+01,5.116317470020679270e-01
3.000000000000000000e+00,3.200000000000000000e+01,2.468663492170780627e-01
3.000000000000000000e+00,1.600000000000000000e+01,1.072232434882571528e-01
3.000000000000000000e+00,8.000000000000000000e+00,3.661369822600801793e-02
3.000000000000000000e+00,4.000000000000000000e+00,1.371792095104321920e-03
4.000000000000000000e+00,4.000000000000000000e+00,7.186455646500666816e-04
4.000000000000000000e+00,8.000000000000000000e+00,3.459649303815767740e-02
4.000000000000000000e+00,1.600000000000000000e+01,1.048756189606794287e-01
4.000000000000000000e+00,3.200000000000000000e+01,2.424055378534414606e-01
4.000000000000000000e+00,6.400000000000000000e+01,5.037306768148557268e-01
4.000000000000000000e+00,1.280000000000000000e+02,9.843941657081806129e-01
5.000000000000000000e+00,4.000000000000000000e+00,1.257716037591453473e-03
5.000000000000000000e+00,8.000000000000000000e+00,3.637432676594619385e-02
5.000000000000000000e+00,1.600000000000000000e+01,1.067810286662968372e-01
5.000000000000000000e+00,3.200000000000000000e+01,2.459974446812367987e-01
5.000000000000000000e+00,6.400000000000000000e+01,5.111116581856148811e-01
5.000000000000000000e+00,1.280000000000000000e+02,9.981281763893322667e-01
