1.000000000000000000e+00,4.000000000000000000e+00,9.145225371326540795e-04
1.000000000000000000e+00,8.000000000000000000e+00,5.995412878653713640e-02
1.000000000000000000e+00,1.600000000000000000e+01,1.645042396739018475e-01
1.000000000000000000e+00,3.200000000000000000e+01,3.394578932824036110e-01
1.000000000000000000e+00,6.400000000000000000e+01,6.046191045666557962e-01
1.000000000000000000e+00,1.280000000000000000e+02,9.979332171488534131e-01
2.000000000000000000e+00,4.000000000000000000e+00,1.352783550445326236e-03
2.000000000000000000e+00,8.000000000000000000e+00,6.055505992006490062e-02
2.000000000000000000e+00,1.600000000000000000e+01,1.658042689117112389e-01
2.000000000000000000e+00,3.200000000000000000e+01,3.400824275253800377e-01
2.000000000000000000e+00,6.400000000000000000e+01,6.068451808065559172e-01
2.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00
3.000000000000000000e+00,1.280000000000000000e+02,9.965339831802405568e-01
3.000000000000000000e+00,6.400000000000000000e+01,6.036780296995394313e-01
3.000000000000000000e+00,3.200000000000000000e+01,3.388679869003367040e-01
3.000000000000000000e+00,1.600000000000000000e+01,1.644133821813535401e-01
3.000000000000000000e+00,8.000000000000000000e+00,5.963476764903708621e-02
3.000000000000000000e+00,4.000000000000000000e+00,7.571286203561019158e-04
4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,8.000000000000000000e+00,5.930206804790135594e-02
4.000000000000000000e+00,1.600000000000000000e+01,1.636699296195419095e-01
4.000000000000000000e+00,3.200000000000000000e+01,3.367712751174665176e-01
4.000000000000000000e+00,6.400000000000000000e+01,5.988740508732062207e-01
4.000000000000000000e+00,1.280000000000000000e+02,9.941963186062963143e-01
5.000000000000000000e+00,4.000000000000000000e+00,6.464265574277057403e-04
5.000000000000000000e+00,8.000000000000000000e+00,5.877033362153847446e-02
5.000000000000000000e+00,1.600000000000000000e+01,1.642236126987400013e-01
5.000000000000000000e+00,3.200000000000000000e+01,3.402492882392685880e-01
5.000000000000000000e+00,6.400000000000000000e+01,6.057915005600534863e-01
5.000000000000000000e+00,1.280000000000000000e+02,9.984221233929680972e-01
