1.00E+00,50,3.04E-01
1.00E+00,75,7.97E-01
1.00E+00,100,3.78E-01
2.00E+00,50,6.08E-01
2.00E+00,75,6.36E-01
2.00E+00,100,4.66E-01
3.00E+00,100,7.10E-01
3.00E+00,50,8.49E-01
3.00E+00,75,3.08E-01
4.00E+00,50,9.32E-01
4.00E+00,100,4.32E-01
4.00E+00,75,1.43E-01
5.00E+00,50,9.03E-01
5.00E+00,75,1.25E-01
5.00E+00,100,1.00E+00
