1.00E+00,50,7.38E-01
1.00E+00,75,7.30E-01
1.00E+00,100,1.05E-01
2.00E+00,50,7.18E-01
2.00E+00,75,6.36E-01
2.00E+00,100,4.66E-01
3.00E+00,100,5.51E-01
3.00E+00,50,7.63E-01
3.00E+00,75,4.97E-01
4.00E+00,50,9.40E-01
4.00E+00,100,4.23E-01
4.00E+00,75,1.43E-01
5.00E+00,50,1.00E+00
5.00E+00,75,7.51E-01
5.00E+00,100,6.01E-01
