4.000000000000000000e+00,1.000000000000000000e+00,3.292797595102378485e-03
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.714750657447631403e-03
4.000000000000000000e+00,3.000000000000000000e+00,5.531887176997069000e-03
8.000000000000000000e+00,2.000000000000000000e+00,3.435479584866624192e-02
8.000000000000000000e+00,3.000000000000000000e+00,4.583675116342401934e-02
8.000000000000000000e+00,4.000000000000000000e+00,3.806449590772154751e-02
8.000000000000000000e+00,1.000000000000000000e+00,4.109571737129968233e-02
1.600000000000000000e+01,3.000000000000000000e+00,1.244152946760819362e-01
1.600000000000000000e+01,1.000000000000000000e+00,1.142130526585144051e-01
1.600000000000000000e+01,2.000000000000000000e+00,1.003422379179198243e-01
1.600000000000000000e+01,4.000000000000000000e+00,1.086786697112191030e-01
3.200000000000000000e+01,1.000000000000000000e+00,2.481280338982437828e-01
3.200000000000000000e+01,2.000000000000000000e+00,2.223531773700981595e-01
3.200000000000000000e+01,4.000000000000000000e+00,2.415600290882573831e-01
3.200000000000000000e+01,3.000000000000000000e+00,2.718991263833721028e-01
6.400000000000000000e+01,1.000000000000000000e+00,4.875117190324452787e-01
6.400000000000000000e+01,3.000000000000000000e+00,5.393714314243440722e-01
6.400000000000000000e+01,4.000000000000000000e+00,4.848566724832250041e-01
6.400000000000000000e+01,2.000000000000000000e+00,4.403234521764911036e-01
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+00,8.869738576333465740e-01
1.280000000000000000e+02,2.000000000000000000e+00,8.128897083813617641e-01
1.280000000000000000e+02,4.000000000000000000e+00,9.136848666226893290e-01
