4.000000000000000000e+00,1.000000000000000000e+00,4.811180404526157334e-03
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.535959492504324151e-03
4.000000000000000000e+00,3.000000000000000000e+00,6.122381700895756021e-03
8.000000000000000000e+00,2.000000000000000000e+00,3.722641045241042307e-02
8.000000000000000000e+00,3.000000000000000000e+00,4.986711803045201785e-02
8.000000000000000000e+00,4.000000000000000000e+00,4.057158139024956423e-02
8.000000000000000000e+00,1.000000000000000000e+00,4.671901342129863161e-02
1.600000000000000000e+01,3.000000000000000000e+00,1.334483577837990986e-01
1.600000000000000000e+01,1.000000000000000000e+00,1.252086751732224557e-01
1.600000000000000000e+01,2.000000000000000000e+00,1.076442140564418809e-01
1.600000000000000000e+01,4.000000000000000000e+00,1.155411641769926445e-01
3.200000000000000000e+01,1.000000000000000000e+00,2.666966510056852924e-01
3.200000000000000000e+01,2.000000000000000000e+00,2.353907533761676885e-01
3.200000000000000000e+01,4.000000000000000000e+00,2.556445716905988430e-01
3.200000000000000000e+01,3.000000000000000000e+00,2.867710578633319018e-01
6.400000000000000000e+01,1.000000000000000000e+00,5.084375500846591844e-01
6.400000000000000000e+01,3.000000000000000000e+00,5.561130743641317098e-01
6.400000000000000000e+01,4.000000000000000000e+00,5.045019333807827522e-01
6.400000000000000000e+01,2.000000000000000000e+00,4.576290934918897935e-01
1.280000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+00,8.915370690190035363e-01
1.280000000000000000e+02,2.000000000000000000e+00,8.203303340949110734e-01
1.280000000000000000e+02,4.000000000000000000e+00,9.295047083016517719e-01
