4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,2.779616260662501944e-03
4.000000000000000000e+00,4.000000000000000000e+00,1.331912797635419546e-02
4.000000000000000000e+00,3.000000000000000000e+00,2.172575499849012381e-02
8.000000000000000000e+00,2.000000000000000000e+00,6.454350178155059126e-02
8.000000000000000000e+00,3.000000000000000000e+00,9.884471387958929101e-02
8.000000000000000000e+00,4.000000000000000000e+00,8.587102823347704528e-02
8.000000000000000000e+00,1.000000000000000000e+00,5.849750494628572911e-02
1.600000000000000000e+01,3.000000000000000000e+00,2.228783833798036740e-01
1.600000000000000000e+01,1.000000000000000000e+00,1.532593040852440469e-01
1.600000000000000000e+01,2.000000000000000000e+00,1.642294954814030317e-01
1.600000000000000000e+01,4.000000000000000000e+00,2.073327441773230029e-01
3.200000000000000000e+01,1.000000000000000000e+00,2.895475837523714957e-01
3.200000000000000000e+01,2.000000000000000000e+00,3.098755002829972627e-01
3.200000000000000000e+01,4.000000000000000000e+00,3.942904239902385033e-01
3.200000000000000000e+01,3.000000000000000000e+00,4.023619348983967781e-01
6.400000000000000000e+01,1.000000000000000000e+00,4.846304494344487179e-01
6.400000000000000000e+01,3.000000000000000000e+00,6.418219825560803615e-01
6.400000000000000000e+01,4.000000000000000000e+00,6.584789988785609838e-01
6.400000000000000000e+01,2.000000000000000000e+00,5.048807415480367489e-01
1.280000000000000000e+02,3.000000000000000000e+00,9.066135482992554451e-01
1.280000000000000000e+02,1.000000000000000000e+00,7.064506892144016836e-01
1.280000000000000000e+02,2.000000000000000000e+00,7.266632143132986110e-01
1.280000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00
