1.000000000000000000e+00,1.000000000000000000e+00,7.076552416442714044e-01
1.000000000000000000e+00,4.000000000000000000e+00,7.152272309438225673e-01
1.000000000000000000e+00,2.000000000000000000e+00,7.127860999859670921e-01
1.000000000000000000e+00,3.000000000000000000e+00,6.011726869903173398e-01
2.000000000000000000e+00,1.000000000000000000e+00,6.967901816611582477e-01
2.000000000000000000e+00,4.000000000000000000e+00,7.302245211725917340e-01
2.000000000000000000e+00,2.000000000000000000e+00,6.718830702010574196e-01
2.000000000000000000e+00,3.000000000000000000e+00,6.178562475683060384e-01
3.000000000000000000e+00,1.000000000000000000e+00,6.933078441554159088e-01
3.000000000000000000e+00,3.000000000000000000e+00,6.348321582946105934e-01
3.000000000000000000e+00,4.000000000000000000e+00,7.429265671968441342e-01
3.000000000000000000e+00,2.000000000000000000e+00,6.373317847544996972e-01
4.000000000000000000e+00,1.000000000000000000e+00,6.884675813803228239e-01
4.000000000000000000e+00,4.000000000000000000e+00,7.539622249181170410e-01
4.000000000000000000e+00,3.000000000000000000e+00,6.490748193686981526e-01
4.000000000000000000e+00,2.000000000000000000e+00,6.082892050661733441e-01
5.000000000000000000e+00,4.000000000000000000e+00,7.628373472081666495e-01
5.000000000000000000e+00,1.000000000000000000e+00,6.901018761306291216e-01
5.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
5.000000000000000000e+00,3.000000000000000000e+00,6.617564663028152605e-01
