1.00E+00,50,5.18E-01
1.00E+00,75,9.24E-01
1.00E+00,100,7.15E-01
2.00E+00,50,7.18E-01
2.00E+00,75,8.67E-01
2.00E+00,100,6.98E-01
3.00E+00,100,6.79E-01
3.00E+00,50,8.52E-01
3.00E+00,75,8.34E-01
4.00E+00,50,9.44E-01
4.00E+00,100,6.01E-01
4.00E+00,75,7.35E-01
5.00E+00,50,1.00E+00
5.00E+00,75,7.51E-01
5.00E+00,100,6.01E-01
